Node,Check,Kanton,PLZ,Ort,Gebiet,Vermehrungstyp,Herkunft,Pflanzjahr,Lat-WGS84,Lon-WGS84,CHY-LV95,CHX-LV95,BHU,BHD,Datum,Hauptinfo,SEBA,Erhaltungs-Plantage_Biel_Nr,DNA_Probe,Fruechte,Verluste_Erklaerung,Reiser,Bemerkung
,ja,BL,4462,Buus,Laig,planted,,,47.51124,7.85987,2631733,1262362, , ,November 2020,Dick Martin   SEBA-Karte896,Nr. 896,,,,Baum nicht vorhanden,,
,ja,BL,4462,Buus,OberiWeid,planted,,,47.49011,7.86531,2632156,1260015, , ,November 2020,Dick Martin   SEBA-Karte893,Nr. 893,,,,Baum nicht vorhanden,,
12047293528,ja,BL,4462,Buus,Rickenbacherstrasse,planted,,,47.5021647,7.864226,2632067,1261354,69,22,November 2020,,,,,,,,
11920559138,ja,BL,4457,Diegten,ChilpeOst1,planted,,,47.41954,7.82527,2629177,1252153,11,4,Mai 2024,Dick Martin,,,,,,,
11925327560,ja,BL,4457,Diegten,ChilpeOst2,planted,,,47.4195366,7.8251514,2629168,1252153,24,8,Mai 2024,Infoflora 9061900 Hecker Werner,,,,,,,
11925385069,ja,BL,4457,Diegten,ChilpeOst3,planted,,,47.419514,7.8250506,2629160,1252150,30,10,Mai 2024,,,,,,,,
11935687458,ja,BL,4457,Diegten,ChilpeOst3a,planted,,,47.4194455,7.824326,2629106,1252142,34,11,Mai 2024,Infoflora 6672351 / 8451798 Leisibach Edwin,,,,,,,
11925360465,ja,BL,4457,Diegten,ChilpeOst4,planted,,,47.4195036,7.8241176,2629090,1252148,29,9,Mai 2024,Dick Martin,,,,,,,
11926338208,ja,BL,4457,Diegten,ChilpeOst5,planted,,,47.420418,7.8191609,2628715,1252249,41,13,Mai 2024,Dick Martin,,,,,,,
11926355026,ja,BL,4457,Diegten,ChilpeOst6,planted,,,47.4204317,7.8191137,2628712,1252250,34,11,Mai 2024,Dick Martin,,,,,,,
11926371707,ja,BL,4457,Diegten,ChilpeOst7,planted,,,47.4204477,7.8190527,2628707,1252252,30,10,Mai 2024,Dick Martin,,,,,,,
11926364583,ja,BL,4457,Diegten,ChilpeOst8,planted,,,47.4204692,7.8189946,2628703,1252254,33,11,Mai 2024,Dick Martin,,,,,,,
,ja,BL,4458,Eptingen,Wengen,planted,,,47.3808,7.81044,2628078,1247871, , ,November 2020,Dick Martin   SEBA-Karte920,Nr. 920,,,,Baum nicht vorhanden,,
12437650838,nein,BL,4107,Ettingen,Richenmattweg,planted,,,47.48512,7.54428,2607963,1259378,62,20,Dezember 2024,Steiner Roland,,,,,,,
12437547724,nein,BL,4107,Ettingen,Stapfleraebe01,planted,,,47.4768,7.5341,2607197,1258492,,,Dezember 2024,Steiner Roland,,,,,,,
12437577382,nein,BL,4107,Ettingen,Stapfleraebe02,planted,,,47.47754,7.53224,2607057,1258534,,,Dezember 2024,Steiner Roland,,,,,,,
12437547733,nein,BL,4107,Ettingen,Stapfleraebe03,planted,,,47.47747,7.53066,2606938,1258526,,,Dezember 2024,Steiner Roland,,,,,,,
12437579122,nein,BL,4107,Ettingen,Stapfleraebe04,planted,,,47.47745,7.53061,2606934,1258524,,,Dezember 2024,Steiner Roland,,,,,,,
12437590238,nein,BL,4107,Ettingen,Stapfleraebe05,planted,,,47.47757,7.53066,2606938,1258538,,,Dezember 2024,Steiner Roland,,,,,,,
12437593562,nein,BL,4107,Ettingen,Stapfleraebe06,planted,,,47.47748,7.53038,2606917,1258528,,,Dezember 2024,Steiner Roland,,,,,,,
12437596431,nein,BL,4107,Ettingen,Stapfleraebe07,planted,,,47.47755,7.53038,2606917,1258535,,,Dezember 2024,Steiner Roland,,,,,,,
12437593647,nein,BL,4107,Ettingen,Stapfleraebe08,planted,,,47.47743,7.53014,2606899,1258522,,,Dezember 2024,Steiner Roland,,,,,,,
12437607205,nein,BL,4107,Ettingen,Stapfleraebe09,planted,,,47.4774,7.53006,2606892,1258519,,,Dezember 2024,Steiner Roland,,,,,,,
12437623523,nein,BL,4107,Ettingen,Stapfleraebe10,planted,,,47.47726,7.52896,2606810,1258503,23,7,Dezember 2024,Steiner Roland,,,,,,,
12437587369,nein,BL,4107,Ettingen,Stapfleraebe11,planted,,,47.47732,7.52913,2606822,1258510,,,Dezember 2024,Steiner Roland,,,,,,,
12437593890,nein,BL,4107,Ettingen,Stapfleraebe12,planted,,,47.47762,7.52909,2606819,1258543,24,8,Dezember 2024,Steiner Roland,,,,,,,
8653472028,ja,BL,4402,Frenkendorf,Aspgraben-Nord1,planted,,,47.5007317,7.6974773,2619503,1261137,9,3,April 2021,Rorhbach Arthur ,,,,,,,
8653472029,ja,BL,4402,Frenkendorf,Aspgraben-Nord2,planted,,,47.5006983,7.6971976,2619484,1261140,7,2,April 2021,Rorhbach Arthur ,,,,,,,
11883407593,ja,BL,4402,Frenkendorf,Aspgraben-Sued,planted,,,47.5001339,7.6957622,2619374,1261074,3,1,Mai 2024,Rorhbach Arthur ,,,,,,,
10107011626,ja,BL,4402,Frenkendorf,HohleGasse,planted,,,47.5016382,7.713374,2620701,1261246,65,21,Oktober 2022,Meier Fabian   Dick Martin ,,,,,,,
8654695833,ja,BL,4402,Frenkendorf,NeuSchauenburg,planted,,,47.4999949,7.6831821,2618428,1261054,3,1,April 2021,Rorhbach Arthur ,,,,,,,
8587100892,ja,BL,4402,Frenkendorf,Paradiesweg-West1,graft,6069201587,2021,47.5047764,7.6984709,2619577,1261591,3,1,Maerz 2021,Dick Martin   Rorhbach Arthur ,,,,,,,"Reis von Zunzgen Oberg - Hoehen: 40cm Mrz. 2021, 95cm Aug. 2021, 166cm Nov. 2022,
240cm Okt. 2023, 330cm Sep.2024"
8587100893,ja,BL,4402,Frenkendorf,Paradiesweg-West2,graft,6476631891,2021,47.5048399,7.6985799,2619582,1261598,3,1,Maerz 2021,Dick Martin   Rorhbach Arthur ,,,,,,,"Reis von Lausen Grammel westl. Steinbruch Nord1 - Hoehen: 55cm Mrz. 2021, 100cm Aug. 2021 , 
147cm Nov. 2022,  180cm Okt. 2023, 240cm Sep. 2024"
8587100894,ja,BL,4402,Frenkendorf,Paradiesweg-West3,graft,1676933505,2021,47.5048747,7.6987802,2619601,1261602,3,1,Maerz 2021,Dick Martin   Rorhbach Arthur ,,,,,,,"Reis von Lausen Chlei Grammel Treppe Ost - Hoehen: 97cm Mrz. 2021, 156cm Aug. 2021,
211cm Nov. 2022, 280cm Okt. 2023, 330cm Sep. 2024
"
8587100895,ja,BL,4402,Frenkendorf,Paradiesweg-West4,graft,6476631891,2021,47.504956,7.6988641,2619606,1261610,3,1,Maerz 2021,Dick Martin   Rorhbach Arthur ,,,,,,,"Reis von Lausen westl. Steinbruch Nord1 -  Hoehen: 55cm Mrz. 2021, 105cm Aug. 2021,
168cm Nov. 2022, 210cm Okt. 2023, 260cm Sep. 2024"
8587100896,ja,BL,4402,Frenkendorf,Paradiesweg-West5,graft,6476638456,2021,47.5050374,7.6991089,2619625,1261620,3,1,Maerz 2021,Dick Martin   Rorhbach Arthur ,,,,,,,"Reis von Lausen westl. Steinbruch Nord2 - Hoehen: 45cm  Mrz. 2021,  98cm Aug. 2021,
155cm Nov. 2022, 225cm Okt. 2023, 310cm Sep. 2024"
9347543989,ja,BL,4402,Frenkendorf,Paradiesweg-West6,graft,6035113949,2021,47.5051135,7.6994487,2619650,1261628,3,1,Dezember 2021,Dick Martin   Rorhbach Arthur ,,,,,,,"Reis von Bubendorf Landschachen unten - Hoehe: 35cm Dez 2021, 78cm Nov. 2022, 120cm Okt. 2023,
180cm Sep. 2024"
9347545071,ja,BL,4402,Frenkendorf,Paradiesweg-West7,graft,1676933529,2021,47.5052376,7.7001676,2619705,1261642,3,1,Dezember 2021,Dick Martin   Rorhbach Arthur ,,,,,,,"Reis von Lausen Grammel Treppe West – Hoehen: 35cm Dez 2021, 68cm Nov. 2022, 95cm Okt. 2023, 
120cm Sep. 2024"
9347506490,ja,BL,4402,Frenkendorf,Paradiesweg-West8,graft,5979984388,2021,47.5052409,7.7006356,2619740,1261642,3,1,Dezember 2021,Dick Martin   Rorhbach Arthur ,,,,,,,"Reis von Pratteln Madlenchoepfli - Hoehen: 35cm Dez 2021, 41cm Nov. 2022, 50cm Okt. 2023, 
70cm Apr. 2024, 80cm Sep. 2024"
9630262345,ja,BL,4402,Frenkendorf,ParadieswegWiese-Nord1,seed,6139528930,2021,47.505,7.69972,2619671,1261616,3,1,Maerz 2022,Dick Martin   Rorhbach Arthur ,,,,,,,"Same von Arlesheim Eichmatt - Hoehe: 50cm Mrz. 2022, 122cm Dez. 2022, 220cm Apr. 2024, 
220cm Sep. 2024"
9630255240,ja,BL,4402,Frenkendorf,ParadieswegWiese-Nord2,seed,6166893785,2021,47.50497,7.69953,2619657,1261613,3,1,Maerz 2022,Dick Martin   Rorhbach Arthur ,,,,,,,"Same von Arlesheim Spitalholz Sued – Hoehe: 40cm Mrz. 2022, 78cm Dez. 2022, 150cm Apr. 2024, 
180cm Sep. 2024"
8586546104,ja,BL,4402,Frenkendorf,Paradiesweg-Wiese-West,planted,,,47.5045722,7.6972716,2619487,1261568,10,3,Maerz 2021,Dick Martin   Rorhbach Arthur ,,,,,,,350cm Apr. 2024
8653321788,ja,BL,4402,Frenkendorf,Ruetene,planted,,,47.4997943,7.7006566,2619744,1261037,30,10,April 2021,Dick Martin   Rorhbach Arthur ,,,,Fruechte 2020 ,,,
8653304069,ja,BL,4402,Frenkendorf,Weiherwegli,planted,,,47.4995619,7.7050533,2620073,1261013,22,7,April 2021,Rorhbach Arthur ,,,,,,,
,ja,BL,4414,Fuellinsdorf,Elbis,natural,,,47.5017878,7.7434301,2623062,1261230, , ,August 2019,"Infoflora 3229882 Arbeitsgem. für Vegetationskunde, Flora von Basel und Umgebung 1437605 Knecht Daniel  SEBA-Karte#29",Nr. 29,,,,"Baum nicht mehr vorhanden, Dick, August 2019",,
,ja,BL,4414,Fuellinsdorf,Rain,natural,,,47.509,7.732,2622100,1262070, , ,August 2019,Plattner Wilhelm 1955,,,,,"Baum nicht mehr vorhanden, Dick, August 2019",,
6124184176,ja,BL,4414,Fuellinsdorf,Rankhofuebergang-Nord,planted,,,47.5064903,7.7428427,2622919,1261794,17,5,Dezember 2018,Infoflora 6965214 Luethi Roland ,,,,,,,
6124184175,ja,BL,4414,Fuellinsdorf,Rankhofuebergang-Sued,planted,,,47.5064118,7.7427745,2622914,1261786,28,9,Dezember 2018,Infoflora 6975139 Luethi Roland,,,,Fruechte 2020 ,,,
8254193495,ja,BL,4414,Fuellinsdorf,Schoenthal,planted,,,47.4998215,7.7227854,2621411,1261046,11,4,Dezember 2020,Dick Martin,,,,,,,7 gepflanzte Baeume
11947927539,ja,BL,4460,Gelterkinden,Fraendletenweg,planted,,,47.4555402,7.8522061,2631189,1256166,18,6,Mai 2024,"Freivogel Andreas, Dick Martin ",,,,,,,
6592973774,ja,BL,4460,Gelterkinden,Gelterkinderberg,planted,,,47.4414649,7.8679344,2632383,1254608,10,3,Juli 2019,Luethi Roland ,,,,,,,
12012222800,ja,BL,4460,Gelterkinden,Gelterkinderberg614N,planted,,,47.44561,7.86224,2631951,1255066,36,11,Juni 2024,"Freivogel Andreas, Dick Martin ",,,,,,,
11948211464,ja,BL,4460,Gelterkinden,Gelterkinderberg614S1,planted,,,47.4432938,7.8647981,2632146,1254809,3,1,Mai 2024,"Freivogel Andreas, Dick Martin ",,,,,,,Höhe 2m
11948218666,ja,BL,4460,Gelterkinden,Gelterkinderberg614S2,planted,,,47.4432893,7.8647297,2632140,1254809,3,1,Mai 2024,"Freivogel Andreas, Dick Martin ",,,,,,,Höhe 1m
11948215060,ja,BL,4460,Gelterkinden,Gelterkinderberg618E,planted,,,47.44143,7.86743,2632345,1254603,26,8,Mai 2024,"Freivogel Andreas, Dick Martin ",,,,,,,
12012256369,ja,BL,4460,Gelterkinden,Gelterkinderberg618N,planted,,,47.44281,7.86589,2632228,1254756,54,17,Juni 2024,"Freivogel Andreas, Dick Martin ",,,,,,,
12012222799,ja,BL,4460,Gelterkinden,Gelterkinderberg619E,planted,,,47.44636,7.85546,2631439,1255147,61,19,Juni 2024,"Freivogel Andreas, Dick Martin ",,,,,,,
11947973409,ja,BL,4460,Gelterkinden,Honig610,planted,,,47.4479805,7.8643911,2632112,1255330,30,10,Mai 2024,"Freivogel Andreas, Dick Martin ",,,,,,,
11948005824,ja,BL,4460,Gelterkinden,HonigSE1,planted,,,47.4458189,7.8664222,2632266,1255091,15,5,Mai 2024,"Freivogel Andreas, Dick Martin ",,,,,,,
11947992928,ja,BL,4460,Gelterkinden,HonigSE2,planted,,,47.4456601,7.8666372,2632283,1255073,30,10,Mai 2024,"Freivogel Andreas, Dick Martin ",,,,,,,
11948024673,ja,BL,4460,Gelterkinden,HonigSE3,planted,,,47.4455726,7.8667701,2632293,1255063,25,8,Mai 2024,"Freivogel Andreas, Dick Martin ",,,,,,,
11948036990,ja,BL,4460,Gelterkinden,HonigSE4,planted,,,47.4455519,7.8668067,2632296,1255061,11,4,Mai 2024,"Freivogel Andreas, Dick Martin ",,,,,,,
11948051056,ja,BL,4460,Gelterkinden,HonigSE5,planted,,,47.4455337,7.866855,2632300,1255059,34,11,Mai 2024,"Freivogel Andreas, Dick Martin ",,,,,,,
11948040892,ja,BL,4460,Gelterkinden,HonigSE6,planted,,,47.4454503,7.8671232,2632319,1255050,33,11,Mai 2024,"Freivogel Andreas, Dick Martin ",,,,,,,
11944080159,ja,BL,4460,Gelterkinden,Mutti,planted,,,47.441464,7.857885,2631625,1254603,31,10,Mai 2024,"Freivogel Andreas, Dick Martin ",,,,,,,
11947967142,ja,BL,4460,Gelterkinden,Sigmatt,planted,,,47.4546925,7.8563423,2631501,1256073,32,10,Mai 2024,"Freivogel Andreas, Dick Martin ",,,,,,,
11944130991,ja,BL,4460,Gelterkinden,WeielgrabeN,planted,,,47.449726,7.860932,2631850,1255524,35,11,Mai 2024,"Freivogel Andreas, Dick Martin ",,,,,,,
11944220346,ja,BL,4460,Gelterkinden,WeielgrabeS,planted,,,47.4496594,7.8609064,2631848,1255516,35,11,Mai 2024,"Freivogel Andreas, Dick Martin ",,,,,,,
11948072821,ja,BL,4460,Gelterkinden,ZangegrabeW1,planted,,,47.4441485,7.8681289,2632396,1254906,8,3,Mai 2024,"Freivogel Andreas, Dick Martin ",,,,,,,
11948093695,ja,BL,4460,Gelterkinden,ZangegrabeW2,planted,,,47.4440603,7.8684432,2632420,1254896,13,4,Mai 2024,"Freivogel Andreas, Dick Martin ",,,,,,,
11948167100,ja,BL,4460,Gelterkinden,ZangegrabeW3,planted,,,47.4440264,7.8677975,2632371,1254893,14,4,Mai 2024,"Freivogel Andreas, Dick Martin ",,,,,,,
11948159758,ja,BL,4460,Gelterkinden,ZangegrabeW4,planted,,,47.44365,7.86788,2632378,1254850,71,23,Mai 2024,"Freivogel Andreas, Dick Martin ",,,,,,,
11948155301,ja,BL,4460,Gelterkinden,ZangegrabeW5,planted,,,47.4436359,7.8680311,2632389,1254849,56,18,Mai 2024,"Freivogel Andreas, Dick Martin ",,,,,,,
11948163340,ja,BL,4460,Gelterkinden,ZangegrabeW6,planted,,,47.4436806,7.8680626,2632391,1254854,52,17,Mai 2024,"Freivogel Andreas, Dick Martin ",,,,,,,
11944107059,ja,BL,4460,Gelterkinden,Zwei1,planted,,,47.4366169,7.8625007,2631976,1254067,9,3,Mai 2024,"Freivogel Andreas, Dick Martin ",,,,,,,
11944080114,ja,BL,4460,Gelterkinden,Zwei2,planted,,,47.4366346,7.8625208,2631978,1254068,15,5,Mai 2024,"Freivogel Andreas, Dick Martin ",,,,,,,
11944141069,ja,BL,4460,Gelterkinden,Zwei3,planted,,,47.436637,7.86222,2631955,1254069,12,4,Mai 2024,"Freivogel Andreas, Dick Martin ",,,,,,,
11935688228,ja,BL,4445,Haefelfingen,Baumgarte,planted,,,47.4145616,7.8683293,2632429,1251616,19,6,Mai 2024,"Weber Raphael, Dick Martin",,,,,,,
11935770987,ja,BL,4445,Haefelfingen,Brunnig,planted,,,47.4144084,7.8688194,2632466,1251600,27,9,Mai 2024,"Weber Raphael, Dick Martin",,,,,,,
11261248053,ja,BL,4445,Haefelfingen,HofHorn-Hecke,planted,,,47.42061,7.85203,2631196,1252282,46,15,Oktober 2023,Wuehtrich Vreni ,,,,"Fruechte 2019 – 2020, 2023",,,
6896852470,ja,BL,4445,Haefelfingen,HofHorn-Weiher,planted,,,47.4203804,7.8519764,2631192,1252257,44,14,Oktober 2019,Wuehtrich Vreni ,,,,"Fruechte 2019 – 2020, 2023",,,
6918379449,ja,BL,4445,Haefelfingen,HofHorn-Grenzstein,planted,,,47.4197499,7.8500904,2631050,1252186,64,20,Oktober 2019,Wuehtrich Vreni ,,,,"Fruechte 2019 – 2020, 2023",,,
6917115926,ja,BL,4445,Haefelfingen,Gemeindezentrum-Ost,planted,,,47.4152401,7.8658197,2632240,1251691,57,18,Oktober 2019,Wuehtrich Vreni ,,,,"Fruechte 2019, 2023",,,
6917115927,ja,BL,4445,Haefelfingen,Gemeindezentrum-Mitte,planted,,,47.4152577,7.8657647,2632236,1251695,102,32,Oktober 2019,Wuehtrich Vreni ,,,,"Fruechte 2019, 2023",,,
6917115928,ja,BL,4445,Haefelfingen,Gemeindezentrum-West,planted,,,47.4152783,7.8657062,2632231,1251695,58,18,Oktober 2019,Wuehtrich Vreni ,,,,"Fruechte 2019, 2023",,,
11912268319,ja,BL,4434,Hoelstein,Amselholde01,planted,,,47.4416,7.7755,2625411,1254589,7,2,Mai 2024,Infoflora 12069577-12069585 Fuhrer Björn,,,,,,,"Hoehe: 250cm Mai 2024
Position nicht genau"
11912920027,ja,BL,4434,Hoelstein,Amselholde02,planted,,,47.4415,7.7755,2625411,1254577,8,3,Mai 2024,Infoflora 12069577-12069585 Fuhrer Björn,,,,,,,"Hoehe: 300cm Mai 2024
Position nicht genau"
11913135524,ja,BL,4434,Hoelstein,Amselholde03,planted,,,47.44147,7.7754,2625403,1254574,8,3,Mai 2024,Infoflora 12069577-12069585 Fuhrer Björn,,,,,,,"Hoehe: 250cm Mai 2024
Position nicht genau"
11913179684,ja,BL,4434,Hoelstein,Amselholde04,planted,,,47.44157,7.7752,2625388,1254585,9,3,Mai 2024,Infoflora 12069577-12069585 Fuhrer Björn,,,,,,,"Hoehe: 260cm Mai 2024
Position nicht genau"
11913183217,ja,BL,4434,Hoelstein,Amselholde05,planted,,,47.44168,7.775,2625373,1254597,5,2,Mai 2024,Infoflora 12069577-12069585 Fuhrer Björn,,,,,,,"Hoehe: 210cm Mai 2024
Position nicht genau"
11913280169,ja,BL,4434,Hoelstein,Amselholde06,planted,,,47.44173,7.7749,2625365,1254603,13,4,Mai 2024,Infoflora 12069577-12069585 Fuhrer Björn,,,,,,,"Hoehe: 330cm Mai 2024
Position nicht genau"
11914272445,ja,BL,4434,Hoelstein,Amselholde07,planted,,,47.4418,7.775,2625373,1254611,5,2,Mai 2024,Infoflora 12069577-12069585 Fuhrer Björn,,,,,,,"Hoehe: 230cm Mai 2024
Position nicht genau"
11914320775,ja,BL,4434,Hoelstein,Amselholde08,planted,,,47.44175,7.775,2625373,1254605,9,3,Mai 2024,Infoflora 12069577-12069585 Fuhrer Björn,,,,,,,"Hoehe: 270cm Mai 2024
Position nicht genau"
11914272006,ja,BL,4434,Hoelstein,Amselholde09,planted,,,47.44173,7.774951,2625369,1254603,5,2,Mai 2024,Infoflora 12069577-12069585 Fuhrer Björn,,,,,,,"Hoehe: 220cm Mai 2024
Position nicht genau"
11914363679,ja,BL,4434,Hoelstein,Amselholde10,planted,,,47.441776,7.774887,2625365,1254608,15,5,Mai 2024,Infoflora 12069577-12069585 Fuhrer Björn,,,,,,,"Hoehe: 340cm Mai 2024
Position nicht genau"
,ja,BL,4434,Hoelstein,Baholden,natural,,,47.4439599,7.7747199,2625351,1254851, , ,November 2018,Karte Rieder Paul,,,,,"Baum abgestorben, Dick, November 2018",,
11915855394,ja,BL,4434,Hoelstein,Helgenweidstrasse,planted,,2023,47.4344535,7.7723652,2625178,1253793,19,6,Mai 2024,Dick Martin,,,,,,,
,ja,BL,4434,Hoelstein,Schoren-Nord,natural,,,47.43948,7.77378,2625282,1254352, , ,November 2018,Karte Rieder Paul,,,,,"Baum nicht mehr vorhanden, Dick, November 2018",,
6058823821,ja,BL,4434,Hoelstein,Schoren1,planted,,,47.4381523,7.7717168,2625127,1254204,19,6,Oktober 2019,Dick Martin,,,,,,,
6928756488,ja,BL,4434,Hoelstein,Schoren2,planted,,,47.4380719,7.7716567,2625123,1254195,32,10,Oktober 2019,"Infoflora 8097256 Andres Klein Dick Martin
Sobus Power-Projekt ca. 150 Speierlinge auf 5a",,,,,,,
9895486339,ja,BL,4434,Hoelstein,Schoren3,planted,,,47.4379767,7.7716311,2625121,1254185,7,2,Oktober 2019,Dick Martin,,,,,,,
6058823046,ja,BL,4434,Hoelstein,Schoren4,planted,,,47.4379173,7.7715606,2625115,1254178,13,4,Oktober 2019,Dick Martin,,,,,,,
6058822685,ja,BL,4434,Hoelstein,Schoren5,planted,,,47.4361205,7.7720671,2625154,1253978,11,4,Oktober 2019,Dick Martin,,,,,,,
6928743126,ja,BL,4434,Hoelstein,Schoren6,planted,,,47.4356347,7.772355,2625176,1253924,18,6,Oktober 2019,Dick Martin,,,,,,,
6946110489,ja,BL,4434,Hoelstein,Schoren7,planted,,,47.4350676,7.772698,2625202,1253861,5,2,Oktober 2019,Dick Martin,,,,,,,
6946110368,ja,BL,4434,Hoelstein,Schoren8,planted,,,47.434863,7.7728424,2625214,1253839,5,2,Oktober 2019,Dick Martin,,,,,,,
10599724800,ja,BL,4452,Itingen,Flueelihau,natural,,,47.461327,7.7784846,2625626,1256783, , ,November 2018,Karte Rieder Paul ,,BL 8,DNA,,,,"Baum nicht mehr vorhanden: November 2018 (Martin Dick)
natural tree_parent in OSM zur Markierung des Standorts verwendet
Infoflora 4576433 Reinhard Sandra Literaturerfassung"
12361274748,ja,BL,4452,Itingen,Kreuzenstrasse16,planted,,,47.4669298,7.7815441,2628410,1257418,55,18,November 2024,"Bürgin Erich, Dick Martin",,,,,,,gepflanzt von Reto Lareida
10202028178,ja,BL,4452,Itingen,Schwimmbad,graft,10599724800,2022,47.4635039,7.7837897,2626025,1257026,4,1,November 2022,Dick Martin,,,,,,,"Reis von Itingen Flüelihau BL 8 †: -Höhen: 110cm Nov. 2022, 130cm Okt. 2023, 140cm Sep. 2024"
10202021704,ja,BL,4452,Itingen,Spielplatz,graft,10599724800,2022,47.4706144,7.7872524,2626283,1257818,4,1,November 2022,Dick Martin,,,,,,,"Reis von Itingen Flüelihau BL 8 †: -Höhen: 120cm Nov. 2022, 150cm Okt. 2023
Oben verzweigt"
10538774946,ja,BL,4452,Itingen,TalhauSued1,seed,6139528930,2023,47.4580498,7.785384,2626148,1256421,2,1,November 2022,Dick Martin,,,,,,,"Same von Arlesheim Eichmatt: - Hoehen: 30cm Nov. 2022, 65cm Okt. 2023, 85cm Mai 2024
Spitze abgebrochen, auf grosse Knospe zurückgeschnitten, 60cm Sep. 2024 (Spitze dürr)"
10201897194,ja,BL,4452,Itingen,TalhauSued2,graft,10599724800,2022,47.45813,7.78538,2626148,1256430,4,1,November 2022,Dick Martin,,,,,,,"Reis von Itingen Flüelihau BL 8 †: -Hoehen:  130cm Jan 2023,  160cm Okt. 2023, 180cm Sep. 2024"
10201995016,ja,BL,4452,Itingen,TalhauSued3,graft,10599724800,2022,47.45824,7.78538,2626148,1256442,4,1,November 2022,Dick Martin,,,,,,,"Reis von Itingen Flüelihau BL 8 †: -Hoehen:  125cm Jan 2023,  150cm Okt. 2023, 170cm Sep. 2024"
10538738529,ja,BL,4452,Itingen,TalhauSued4,seed,6614870445,2024,47.4583491,7.7853089,2626142,1256454,2,1,November 2022,Dick Martin,,,,,,,"Same von Arlesheim Chilchholz Gipfel Mitte: - Hoehe: 45cm Nov. 2022, 45cm Okt. 2023, abgestorben Mai 2024
Stark von Brobeeren überwachsen, ersetzt November 2024"
10538722453,ja,BL,4452,Itingen,TalweiherSued1,seed,6614870445,2023,47.4570778,7.7856361,2626168,1256313,2,1,Januar 2023,Dick Martin,,,,,,,"Same von Arlesheim Chilchholz Gipfel Mitte: - Hoehen: 30cm Jan. 2023, 70cm Okt. 2023, 105cm Mai 2024, 
Vier Triebe auf einen reduziert, 140cm Sep. 2024"
10538723332,ja,BL,4452,Itingen,TalweiherSued2,seed,6614870445,2023,47.457319,7.7853545,2626146,1256339,2,1,Januar 2023,Dick Martin,,,,,,,"Same von Arlesheim Chilchholz Gipfel Mitte: - Hoehen: 45cm Jan. 2023,
70cm Okt. 2023, 75cm Mai 2024, 80cm Sep. 2024"
10538699973,ja,BL,4452,Itingen,TalweiherSued3,seed,6139528930,2023,47.4573752,7.7851506,2626131,1256346,2,1,Januar 2023,Dick Martin,,,,,,,"Same von Arlesheim Eichmatt: - Hoehen: 35cm Jan. 2023, 37cm Okt. 2023, 50cm Mai 2024
40cm Sep. 2024 (Spitze dürr)"
6093802809,ja,BL,4452,Itingen,VordereEbene,natural,,,47.4631914,7.7770626,2625517,1256989,150,48,November 2018,Karte Rieder Paul  Infoflora 1437287 Schmid Peter 3344537+3351429 Polt Heidi SEBA-Karte#9,Nr. 9,BL 7,DNA,,,,"BHU:  150cm 2018, 150cm 2023 "
11938212759,ja,BL,4496,Kilchberg,Chilchstuedeli-Bank,planted,,,47.430536,7.89691,2634576,1253405,3,1,Mai 2024,"Freivogel Andreas, Dick Martin",,,,,,,
11938201838,ja,BL,4496,Kilchberg,Chilchstuedeli-Zaun,planted,,,47.430671,7.896595,2634552,1253419,3,1,Mai 2024,"Freivogel Andreas, Dick Martin",,,,,,,
11937606069,ja,BL,4496,Kilchberg,Cholholz,planted,,,47.424352,7.887754,2633889,1252713,34,11,Mai 2024,"Freivogel Andreas, Dick Martin",,,,,,,
11937612475,ja,BL,4496,Kilchberg,Foreweidhinten,planted,,,47.424094,7.889621,2634030,1252685,21,7,Mai 2024,"Freivogel Andreas, Dick Martin",,,,,,,
11937720221,ja,BL,4496,Kilchberg,Foreweidvorne,planted,,,47.4242,7.8896,2634028,1252697,32,10,Mai 2024,"Freivogel Andreas, Dick Martin",,,,,,,
12037963225,ja,BL,4496,Kilchberg,GrossackerMitte,planted,,,47.4207123,7.8943333,2634387,1252311,54,17,Juli 2024,"Wirz Benjamin, Dick Martin",,,,,,,
12037969211,ja,BL,4496,Kilchberg,GrossackerNord,planted,,,47.4207574,7.8942947,2634384,1252317,52,17,Juli 2024,"Wirz Benjamin, Dick Martin",,,,,,,
12037968926,ja,BL,4496,Kilchberg,GrossackerSued,planted,,,47.4206642,7.8943755,2634391,1252306,52,17,Juli 2024,"Wirz Benjamin, Dick Martin",,,,,,,
11938048398,ja,BL,4496,Kilchberg,Grund,planted,,,47.4311493,7.9011705,2634897,1253475,3,1,Mai 2024,"Freivogel Andreas, Dick Martin",,,,,,,Anpflanzung mit Speierlingen
11937968922,ja,BL,4496,Kilchberg,Grund-Nord1,planted,,,47.431401,7.900963,2634881,1253503,17,5,Mai 2024,"Freivogel Andreas, Dick Martin",,,,,,,
11937976214,ja,BL,4496,Kilchberg,Grund-Nord2,planted,,,47.4313724,7.9009927,2634883,1253499,13,4,Mai 2024,"Freivogel Andreas, Dick Martin",,,,,,,
11937989687,ja,BL,4496,Kilchberg,Grund-Nord3,planted,,,47.4313876,7.9010079,2634885,1253501,13,4,Mai 2024,"Freivogel Andreas, Dick Martin",,,,,,,
11937992272,ja,BL,4496,Kilchberg,Grund-Nord4,planted,,,47.431326,7.901054,2634888,1253495,21,7,Mai 2024,"Freivogel Andreas, Dick Martin",,,,,,,
